date,กบินทร์บุรี,กระบี่,กรุงเทพมหานคร,กรุงเทพฯ ท่าเรือคลองเตย,กรุงเทพฯ บางนา สกษ.,กาญจนบุรี,กาฬสินธุ์,กำแพงเพชร,ขอนแก่น,คอหงษ์ สกษ.,จันทบุรี,ฉวาง,ฉะเชิงเทรา,ชลบุรี,ชัยนาท สกษ.,ชัยภูมิ,ชุมพร,ดอยมูเซอ สกษ.,ดอยอ่างขาง,ตรัง,ตราด,ตะกั่วป่า,ตาก,ตากฟ้า สกษ.,ทองผาภูมิ,ทุ่งช้าง,ท่าตูม,ท่าพระ สกษ.,ท่าวังผา,นครปฐม,นครพนม,นครพนม สกษ.,นครราชสีมา,นครศรีธรรมราช,นครศรีธรรมราช สกษ.,นครสวรรค์,นราธิวาส,นางรอง,นำร่อง,น่าน,น่าน สกษ.,บัวชุม,บุรีรัมย์,ปทุมธานี สกษ.,ประจวบคีรีขันธ์,ปราจีนบุรี,ปัตตานี,ปากช่อง สกษ.,พระนครศรีอยุธยา,พระแสง สอท.,พลิ้ว สกษ.,พะเยา,พัทยา,พัทลุง สกษ.,พิจิตร สกษ.,พิษณุโลก,ภูเก็ต,ภูเก็ต (ศูนย์ฯ),มหาสารคาม,มุกดาหาร,ยะลา สกษ.,ระนอง,ระยอง,ราชบุรี,ร้อยเอ็ด,ร้อยเอ็ด สกษ.,ลพบุรี,ลำปาง,ลำปาง สกษ.,ลำพูน,วิเชียรบุรี,ศรีสะเกษ,ศรีสำโรง สกษ.,สกลนคร,สกลนคร สกษ.,สงขลา,สตูล,สนามบินดอนเมือง,สนามบินสุวรรณภูมิ,สมุทรปราการ สกษ.,สระแก้ว,สวี สกษ.,สะเดา,สัตหีบ,สุพรรณบุรี,สุราษฎร์ธานี,สุราษฎร์ธานี สกษ.,สุรินทร์,สุรินทร์ สกษ.,สุโขทัย,หนองคาย,หนองบัวลำภู,หนองพลับ สกษ.,หล่มสัก,หัวหิน,หาดใหญ่,ห้วยโป่ง สกษ.,อรัญประเทศ,อุดรธานี,อุตรดิตถ์,อุบลราชธานี (ศูนย์ฯ),อุบลราชธานี สกษ.,อุ้มผาง,อู่ทอง สกษ.,เกาะลันตา,เกาะสมุย,เกาะสีชัง,เขื่อนภูมิพล,เชียงราย,เชียงราย สกษ.,เชียงใหม่,เถิน,เพชรบุรี,เพชรบูรณ์,เลย,เลย สกษ.,แพร่,แม่สอด,แม่สะเรียง,แม่ฮ่องสอน,แหลมฉบัง,โชคชัย
2015-04-21,ไม่มีฝน,4.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,20.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.5,9.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.4,3.2,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.8,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,15.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,15.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,2.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,4.3,ไม่มีฝน,12.1,7.6,ไม่มีฝน,5.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.4,12.0,ไม่มีฝน,15.8,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.8,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.3,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน
2015-04-22,4.1,8.0,0.6,0.4,5.3,32.8,ฝนเล็กน้อย,61.8,20.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,68.6,15.7,ไม่มีฝน,65.7,1.8,1.1,7.4,ไม่มีฝน,1.8,3.9,ไม่มีฝน,16.0,ไม่มีฝน,54.2,13.7,0.1,ฝนเล็กน้อย,0.3,1.5,ไม่มีฝน,ไม่มีฝน,20.2,10.0,25.8,ไม่มีฝน,10.9,10.3,ไม่มีฝน,20.7,ไม่มีฝน,ไม่มีฝน,3.4,ไม่มีฝน,13.3,24.6,ไม่มีฝน,ไม่มีฝน,6.2,4.0,ไม่มีฝน,26.9,15.3,ไม่มีฝน,ไม่มีฝน,7.3,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,26.7,ไม่มีฝน,ไม่มีฝน,37.0,39.5,ไม่มีฝน,3.8,9.6,24.0,ไม่มีฝน,16.7,1.2,0.1,ไม่มีฝน,ไม่มีฝน,,8.4,,4.0,ไม่มีฝน,10.0,3.8,13.5,1.4,1.9,1.4,8.9,7.0,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,27.1,24.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,1.9,19.6,1.8,ไม่มีฝน,19.8,18.8,10.2,17.8,50.2,ไม่มีฝน,2.5,1.0,ไม่มีฝน,34.2
2015-04-23,0.9,2.0,0.5,1.0,2.6,ไม่มีฝน,0.4,ไม่มีฝน,0.6,ไม่มีฝน,0.2,ไม่มีฝน,ฝนเล็กน้อย,0.2,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,13.5,0.2,11.9,23.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,9.1,0.6,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,1.8,2.0,0.3,1.7,ไม่มีฝน,3.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,6.5,ไม่มีฝน,40.7,0.9,3.2,0.7,ไม่มีฝน,25.6,12.5,8.5,5.2,34.8,ไม่มีฝน,ไม่มีฝน,0.6,33.4,0.6,28.4,4.8,13.6,ไม่มีฝน,ไม่มีฝน,1.4,0.4,ฝนเล็กน้อย,ไม่มีฝน,0.6,41.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.9,24.4,0.3,ไม่มีฝน,0.7,ไม่มีฝน,,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,0.3,7.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,26.8,ไม่มีฝน,33.8,1.6,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,1.8,ฝนเล็กน้อย,ไม่มีฝน,8.0,16.4,29.6,ไม่มีฝน,6.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.3,8.0,1.6,ฝนเล็กน้อย,ไม่มีฝน
2015-04-24,27.6,10.8,8.2,1.0,6.5,0.7,60.8,ไม่มีฝน,2.0,ไม่มีฝน,2.8,1.5,38.9,7.0,5.6,ไม่มีฝน,8.9,10.2,ไม่มีฝน,ไม่มีฝน,0.1,12.0,ไม่มีฝน,27.7,7.7,ไม่มีฝน,ไม่มีฝน,9.4,ไม่มีฝน,ไม่มีฝน,0.7,ไม่มีฝน,ฝนเล็กน้อย,4.5,12.1,7.0,ไม่มีฝน,21.5,ไม่มีฝน,0.4,,1.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.3,ไม่มีฝน,18.6,6.6,6.0,1.8,ไม่มีฝน,ไม่มีฝน,3.2,22.2,12.5,ไม่มีฝน,14.4,9.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,20.0,4.8,0.7,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,58.5,3.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,9.7,20.0,0.1,6.0,66.2,7.1,2.8,ไม่มีฝน,,12.1,1.0,1.3,ฝนเล็กน้อย,3.7,ไม่มีฝน,15.8,1.5,ไม่มีฝน,23.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,0.2,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,11.3,1.9,13.0,16.7,2.3,2.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,ไม่มีฝน,2.9,82.2,73.7,ไม่มีฝน,28.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย
2015-04-25,1.4,1.2,11.0,8.6,15.1,ไม่มีฝน,41.3,ไม่มีฝน,ไม่มีฝน,1.4,4.2,ไม่มีฝน,3.1,1.6,ไม่มีฝน,0.6,9.0,ไม่มีฝน,3.7,ไม่มีฝน,5.4,2.4,ไม่มีฝน,18.1,0.8,3.7,ฝนเล็กน้อย,ฝนเล็กน้อย,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,15.8,ไม่มีฝน,ไม่มีฝน,4.0,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.0,ไม่มีฝน,3.3,16.8,ไม่มีฝน,1.8,38.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.5,ไม่มีฝน,0.9,ไม่มีฝน,1.1,ฝนเล็กน้อย,28.8,8.2,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,0.8,ไม่มีฝน,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.8,ไม่มีฝน,1.9,0.1,1.0,46.2,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,16.8,ไม่มีฝน,ไม่มีฝน,1.8,0.6,1.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.5,ไม่มีฝน,0.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,9.9,12.0,ไม่มีฝน,33.4,55.4,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,0.6,0.2,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,50.5,2.2
2015-04-26,ไม่มีฝน,4.0,6.8,15.2,0.1,0.4,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,ไม่มีฝน,3.5,5.4,ไม่มีฝน,3.4,3.2,ไม่มีฝน,ไม่มีฝน,21.9,4.7,13.3,2.9,4.7,ไม่มีฝน,ไม่มีฝน,3.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,7.7,1.4,3.4,36.8,3.5,38.1,20.5,4.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.9,ไม่มีฝน,ไม่มีฝน,1.2,1.8,ไม่มีฝน,0.2,ไม่มีฝน,1.7,26.2,1.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.2,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,16.7,5.4,14.4,5.4,1.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,0.2,1.1,40.5,0.2,ไม่มีฝน,ไม่มีฝน,,0.4,0.3,4.0,2.4,1.2,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,24.0,0.7,ไม่มีฝน,9.3,5.2,ฝนเล็กน้อย,0.2,ไม่มีฝน,2.6,14.7,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.9,3.6,5.9,1.5,ไม่มีฝน,2.2
2015-04-27,14.2,ไม่มีฝน,1.1,ไม่มีฝน,ไม่มีฝน,12.8,ไม่มีฝน,9.6,0.1,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ฝนเล็กน้อย,ฝนเล็กน้อย,0.5,5.5,30.2,6.0,ไม่มีฝน,21.0,2.7,7.1,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.9,0.4,ฝนเล็กน้อย,ไม่มีฝน,1.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.8,,2.5,ไม่มีฝน,ไม่มีฝน,2.3,1.0,13.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.6,ไม่มีฝน,19.4,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,1.0,ไม่มีฝน,10.8,3.2,ไม่มีฝน,ฝนเล็กน้อย,5.6,ไม่มีฝน,ไม่มีฝน,1.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.4,6.8,0.1,10.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน
2015-04-28,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.6,ไม่มีฝน,8.9,ฝนเล็กน้อย,ไม่มีฝน,2.0,0.2,ไม่มีฝน,ไม่มีฝน,5.5,ไม่มีฝน,ไม่มีฝน,38.4,0.1,9.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,20.9,ไม่มีฝน,0.4,20.0,ไม่มีฝน,0.7,0.6,18.5,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,0.8,ไม่มีฝน,20.4,,2.6,ไม่มีฝน,1.8,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,6.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,15.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.8,0.5,ไม่มีฝน,1.6,ไม่มีฝน,3.8,ไม่มีฝน,4.0,0.1,ไม่มีฝน,5.1,ไม่มีฝน,2.7,ไม่มีฝน,ไม่มีฝน,14.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,,0.3,ไม่มีฝน,ไม่มีฝน,31.0,5.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.4,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.2,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.1,4.0,ไม่มีฝน,5.2,ไม่มีฝน,24.2,0.2,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,32.3,ไม่มีฝน,ฝนเล็กน้อย
2015-04-29,12.6,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,7.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.2,6.7,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.0,0.5,0.5,10.7,ไม่มีฝน,4.2,3.8,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.7,6.5,1.3,ไม่มีฝน,18.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,1.2,ไม่มีฝน,5.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,24.4,12.8,0.2,5.7,ไม่มีฝน,4.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.6,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.3,6.7,ไม่มีฝน,21.5,1.1,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.7,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,ไม่มีฝน,ไม่มีฝน,19.6,ไม่มีฝน,ไม่มีฝน,3.5,0.3,2.9,ไม่มีฝน,0.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,7.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,24.8,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย
2015-04-30,ไม่มีฝน,0.7,4.1,13.7,ไม่มีฝน,ไม่มีฝน,0.3,ไม่มีฝน,8.6,46.2,ไม่มีฝน,7.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,30.5,ไม่มีฝน,ไม่มีฝน,11.7,25.5,56.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.4,1.8,ไม่มีฝน,ไม่มีฝน,0.1,4.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.0,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,7.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,9.0,ไม่มีฝน,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,1.6,38.8,ฝนเล็กน้อย,4.2,19.3,0.7,ไม่มีฝน,ฝนเล็กน้อย,4.6,15.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,0.6,ฝนเล็กน้อย,ไม่มีฝน,5.8,ไม่มีฝน,1.5,ไม่มีฝน,1.1,ไม่มีฝน,16.2,,0.2,ไม่มีฝน,ไม่มีฝน,53.5,24.0,ไม่มีฝน,0.1,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,7.8,ไม่มีฝน,ไม่มีฝน,49.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,3.4,3.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย
2015-05-01,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,25.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,3.5,ไม่มีฝน,ไม่มีฝน,17.8,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,28.8,57.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,10.5,1.8,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน
